,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_mhh_age,num_hh_ann_incm
6227,2018_HS3117000021,2018_HH18310070,1,2,3,2,2,3,5,108.9,3,1,2,14,1,3,5,3,3,13268.96213,55,96000000
6228,2018_HS3117000022,2018_HH18310072,1,2,3,3,2,1,5,108.9,3,1,2,14,1,3,4,4,1,12563.77309,55,90000000
6229,2018_HS3117000023,2018_HH18310074,1,2,3,1,4,1,5,108.9,3,1,2,13,1,3,5,4,1,13668.65085,55,96000000
6230,2018_HS3117000024,2018_HH18310076,1,2,3,3,3,2,5,108.9,3,1,2,13,1,3,5,4,1,13329.37624,55,90000000
6231,2018_HS3117000025,2018_HH18310081,1,2,3,2,3,3,5,66,2,1,1,13,1,1,4,3,1,9628.272998,35,66000000
6232,2018_HS3117000026,2018_HH18310086,1,2,3,12,3,4,5,108.9,3,1,2,13,1,3,4,3,1,13800.63493,55,90000000
6233,2018_HS3117000027,2018_HH18310136,1,2,3,3,2,2,5,108.9,3,1,2,14,1,3,4,4,1,13324.78405,55,66000000
6234,2018_HS3117000028,2018_HH18310146,1,2,3,6,2,2,5,108.9,3,1,2,14,1,3,5,3,1,13692.98312,45,66000000
6235,2018_HS3117000029,2018_HH18310078,1,2,3,2,2,1,5,108.9,3,1,2,14,1,3,5,2,5,10901.00634,67,25000000
6236,2018_HS3118000006,2018_HH17310110,1,2,3,6,3,3,4,105.6,3,1,2,3,1,3,4,5,1,13712.16053,45,54000000
6237,2018_HS3118000007,2018_HH17310111,1,2,3,19,4,1,6,105.6,3,1,2,15,3,3,5,4,3,11754.49496,55,42000000
6238,2018_HS3118000008,2018_HH17310112,1,2,3,4,3,2,6,112.2,3,1,2,14,3,3,5,4,1,6709.693521,45,66000000
6239,2018_HS3118000011,2018_HH18310056,1,2,3,9,3,1,5,105.6,3,1,2,15,1,1,4,3,1,11147.74465,55,66000000
6240,2018_HS3118000013,2018_HH18310061,1,2,3,9,3,1,5,115.5,3,1,2,12,1,2,5,3,3,9040.620607,35,25000000
6241,2018_HS3118000014,2018_HH18310112,1,2,1,2,4,2,4,66,3,1,1,13,1,3,4,4,3,4059.033476,45,54000000
6242,2018_HS3118000015,2018_HH18310147,1,2,3,2,3,2,6,112.2,3,1,2,18,3,3,5,4,1,11653.42595,45,54000000
6243,2018_HS3118000016,2018_HH18310148,1,2,3,1,4,2,6,82.5,3,1,2,14,3,3,5,4,4,8854.912965,45,42000000
6244,2018_HS3118000017,2018_HH18310149,1,2,3,15,3,2,5,79.2,2,1,1,14,3,3,5,2,1,6493.224441,35,66000000
6245,2018_HS3118000018,2018_HH18310163,1,2,3,11,3,1,4,79.2,3,1,1,12,1,3,4,2,3,7601.550569,55,78000000
6246,2018_HS3119100003,2018_HH17310115,1,2,1,1,6,1,6,158.4,3,1,2,12,1,3,5,4,1,24892.74654,45,78000000
6247,2018_HS3119100004,2018_HH17310116,1,2,1,1,6,1,6,165,3,1,2,10,1,3,5,4,1,18778.1,45,96000000
6248,2018_HS3119100005,2018_HH17310117,1,2,1,1,6,1,6,112.2,3,1,2,11,1,3,4,2,1,12111.01092,45,42000000
6249,2018_HS3119100019,2018_HH18310043,1,2,1,1,6,1,6,141.9,4,1,2,21,1,3,5,3,1,14149.34,35,66000000
6250,2018_HS3119100020,2018_HH18310037,1,2,3,10,3,1,4,89.1,3,1,1,14,1,1,4,1,5,4259.692674,67,25000000
6251,2018_HS3119100021,2018_HH18310150,1,2,3,7,3,1,4,89.1,3,1,1,12,3,1,4,2,1,8742.958026,45,25000000
6252,2018_HS3119100022,2018_HH18310122,1,2,3,11,3,1,4,89.1,3,1,1,2,1,1,5,2,3,4077.97262,45,18000000
6253,2018_HS3119200001,2018_HH13310077,1,2,3,10,3,1,4,79.2,3,1,1,18,1,3,5,4,1,7802.167961,45,78000000
6254,2018_HS3119200005,2018_HH13310081,1,2,3,20,4,1,5,108.9,3,1,2,16,1,3,4,4,3,2903.775659,45,66000000
6255,2018_HS3119200008,2018_HH13310084,1,2,3,6,3,2,5,115.5,3,1,2,16,3,3,5,4,1,7651.94,45,90000000
6256,2018_HS3119200016,2018_HH17310118,1,2,3,4,3,1,4,92.4,3,1,1,18,1,3,5,2,4,5093.774534,67,25000000
6257,2018_HS3119200017,2018_HH17310119,1,2,3,1,3,2,5,115.5,3,1,2,14,1,1,4,4,1,12319.66597,55,25000000
6258,2018_HS3119200018,2018_HH17310120,1,2,3,14,3,1,4,105.6,3,1,2,14,3,1,5,2,3,10107.19839,67,25000000
6259,2018_HS3119200019,2018_HH13310087,1,2,3,2,3,1,4,79.2,3,1,2,12,1,3,5,6,1,7256.78,35,42000000
6260,2018_HS3119200020,2018_HH18310131,1,2,3,5,6,2,6,112.2,4,1,2,18,3,1,5,2,5,4571.292373,55,96000000
6261,2018_HS3119200021,2018_HH18310154,1,2,3,21,3,2,6,82.5,3,1,2,4,3,2,4,3,1,9470.822212,35,78000000
6262,2018_HS3119300014,2018_HH18310128,1,2,3,4,3,1,5,112.2,3,1,2,16,3,3,5,4,1,12038.28288,55,54000000
6263,2018_HS3119300015,2018_HH18310134,1,2,3,19,3,2,5,105.6,3,1,2,14,1,3,4,2,1,12462.78383,45,54000000
6264,2018_HS3119300016,2018_HH18310151,1,2,3,7,3,1,4,75.9,3,1,1,12,3,3,4,3,1,10282.04015,67,54000000
6265,2018_HS3119300017,2018_HH18310152,1,2,3,10,3,1,4,108.9,3,1,1,12,3,1,5,2,2,7883.264386,55,25000000
6266,2018_HS3119300018,2018_HH18310153,1,2,3,9,3,1,4,75.9,3,1,1,12,3,3,5,2,2,11907.80455,67,25000000
6267,2018_HS3119300019,2018_HH18310123,1,2,3,5,3,1,4,75.9,3,1,1,12,3,3,5,1,2,9426.028565,67,25000000
6268,2018_HS3119300020,2018_HH18310155,1,2,3,6,3,1,4,75.9,3,1,1,12,3,3,5,2,3,16227.40367,67,25000000
6269,2018_HS3120000003,2018_HH18310156,1,2,3,20,3,1,4,99,3,1,2,9,1,3,5,2,2,14794.13,55,18000000
6270,2018_HS3120000004,2018_HH18310157,1,2,2,1,3,1,3,89.1,3,1,1,10,1,1,5,5,3,14561.68,55,25000000
6271,2018_HS3121000004,2018_HH12310059,1,2,1,1,6,1,4,112.2,3,1,1,15,4,1,5,1,5,2899.92,67,54000000
6272,2018_HS3121000006,2018_HH18310090,1,2,3,6,3,3,5,105.6,3,1,2,10,1,3,5,2,1,9311.339132,45,54000000
6273,2018_HS3121000007,2018_HH18310139,1,2,3,8,2,1,4,82.5,3,1,1,12,1,3,5,3,1,11683.06875,55,54000000
6274,2018_HS3121000008,2018_HH18310140,1,2,1,1,6,1,4,99,3,1,1,14,5,3,5,1,3,9188.32,67,18000000
6275,2018_HS3121000009,2018_HH18310051,1,2,1,1,6,1,6,89.1,2,1,2,16,1,3,5,2,3,10564.09453,67,18000000
6276,2018_HS3121000010,2018_HH18310088,1,2,1,1,6,1,4,59.4,3,1,1,14,2,1,5,2,3,9438.62,67,18000000
6277,2018_HS3122000003,2018_HH18310114,1,2,3,10,2,1,6,108.9,3,1,2,13,1,3,5,2,1,13834.79849,35,54000000
6278,2018_HS3123000008,2018_HH13310020,1,2,3,6,3,2,6,161.7,4,1,2,12,1,3,4,4,1,23942.45,45,66000000
6279,2018_HS3123000009,2018_HH13310019,1,2,3,14,3,1,6,128.7,3,1,2,20,3,3,5,3,1,10238.97489,45,90000000
6280,2018_HS3123000010,2018_HH18310011,1,2,3,3,3,1,6,79.2,3,1,2,16,1,3,5,1,5,21517.06,67,25000000
6281,2018_HS3123000011,2018_HH18310013,1,2,3,12,2,1,6,112.2,3,1,2,14,3,3,5,4,1,9349.881842,35,42000000
6282,2018_HS3124000021,2018_HH18310143,1,2,3,13,3,1,5,79.2,3,1,1,6,3,3,5,2,2,14740.87646,67,25000000
6283,2018_HS3124000022,2018_HH18310097,1,2,3,11,2,4,5,105.6,3,1,2,18,3,3,5,3,3,16738.20544,35,66000000
6284,2018_HS3124000023,2018_HH18310113,1,2,3,3,2,2,5,105.6,3,1,2,18,3,1,5,2,3,18540.31467,67,25000000
6285,2018_HS3124000024,2018_HH18310100,1,2,3,5,3,2,5,105.6,3,1,2,16,3,3,5,3,1,6975.801909,35,42000000
6286,2018_HS3124000025,2018_HH18310107,1,2,3,7,3,2,5,105.6,3,1,2,16,3,3,5,2,2,12218.03496,67,25000000
6287,2018_HS3124000026,2018_HH18310109,1,2,3,11,2,2,5,79.2,3,1,1,16,3,3,5,3,1,14790.34624,55,42000000
6288,2018_HS3124000027,2018_HH18310064,1,2,3,7,3,2,5,82.5,3,1,2,6,3,3,5,4,1,8670.575342,45,66000000
6289,2018_HS3124000028,2018_HH18310158,1,2,3,6,2,1,5,79.2,3,1,1,16,3,3,5,4,3,13202.11347,55,66000000
6290,2018_HS3124000029,2018_HH18310106,1,2,3,11,3,2,5,105.6,3,1,2,16,3,3,5,2,2,6656.181786,67,25000000
6291,2018_HS3124000030,2018_HH18310159,1,2,3,8,2,1,6,79.2,3,1,2,16,3,3,5,2,1,10908.07062,45,54000000
6292,2018_HS3124000031,2018_HH18310145,1,2,3,8,3,1,5,79.2,3,1,1,16,3,3,5,3,1,17144.43373,55,54000000
6293,2018_HS3125000004,2018_HH17310131,1,2,3,5,2,1,4,105.6,3,1,2,12,1,3,4,2,1,11279.82,55,18000000
6294,2018_HS3125000005,2018_HH17310132,1,2,3,5,2,1,4,105.6,3,1,2,12,1,3,4,4,3,12894.52957,45,18000000
6295,2018_HS3125000006,2018_HH18310021,1,2,1,1,6,1,4,66,2,1,1,10,1,3,5,2,3,11993.04514,55,42000000
6296,2018_HS3125000007,2018_HH18310024,1,2,3,6,2,1,5,105.6,3,1,2,12,1,3,5,3,1,14789.57294,55,54000000
6297,2018_HS3126000001,2018_HH17310133,1,2,3,4,2,1,4,112.2,3,1,2,18,1,3,4,2,1,11962.3175,35,25000000
6298,2018_HS3127000003,2018_HH17310134,1,2,1,1,5,2,4,122.1,3,1,2,6,4,3,5,2,1,6774.064208,67,42000000
6299,2018_HS3127000005,2018_HH18310160,1,2,1,1,6,2,3,99,3,1,2,10,4,3,5,3,1,14853.92,35,66000000
6300,2018_HS3137000001,2018_HH13310001,1,2,1,1,6,2,4,99,3,1,2,10,5,1,5,4,1,16531.80026,45,54000000
6301,2018_HS3137000003,2018_HH18310161,1,2,1,1,6,2,6,99,3,1,2,14,4,3,5,2,1,6534.28,67,42000000
6302,2018_HS3201000003,2018_HH15320010,1,2,1,1,6,2,1,89.1,3,1,1,3,2,1,3,3,2,9527.334259,55,12000000
6303,2018_HS3201000004,2018_HH15320011,1,2,1,1,6,4,4,82.5,2,1,1,20,2,3,3,2,5,10954.05123,67,12000000
6304,2018_HS3201000007,2018_HH16320004,1,2,1,1,6,1,3,59.4,1,1,1,8,2,1,3,1,5,10497.76221,67,12000000
6305,2018_HS3201000009,2018_HH15320015,1,2,1,2,4,1,3,82.5,4,1,1,16,1,3,4,4,1,14379.54437,55,18000000
6306,2018_HS3201000011,2018_HH11320025,1,2,3,3,4,1,3,42.9,2,0,1,21,1,1,4,1,5,3983.635674,67,12000000
6307,2018_HS3201000014,2018_HH11320028,1,2,3,1,2,1,1,49.5,2,1,1,10,1,3,4,2,4,7967.880698,45,25000000
6308,2018_HS3201000016,2018_HH11320030,1,2,3,1,3,4,3,56.1,3,0,1,29,1,1,4,1,5,12244.55302,67,12000000
6309,2018_HS3201000017,2018_HH11320031,1,2,3,2,2,1,3,56.1,3,0,1,16,1,1,4,1,5,10017.5676,67,12000000
6310,2018_HS3201000018,2018_HH14320002,1,2,3,3,2,1,3,49.5,2,0,1,26,1,1,4,2,2,5853.613079,67,12000000
6311,2018_HS3201000021,2018_HH17320003,1,2,2,2,4,1,5,56.1,3,1,1,12,1,3,4,2,1,6152.96,45,18000000
6312,2018_HS3201000022,2018_HH17320004,1,2,1,1,6,2,4,99,4,1,2,13,1,3,3,2,1,6658.12,55,66000000
6313,2018_HS3201000023,2018_HH17320005,1,2,2,1,3,3,4,56.1,2,1,1,20,2,1,3,1,5,8311.138308,67,12000000
6314,2018_HS3201000025,2018_HH17320007,1,2,2,1,3,2,6,79.2,3,1,2,26,1,3,4,3,1,10450.55787,35,42000000
6315,2018_HS3201000027,2018_HH15320012,1,2,3,5,6,1,4,102.3,3,1,2,4,1,1,4,2,4,9835.411382,55,25000000
6316,2018_HS3201000028,2018_HH17320008,1,2,3,3,3,1,3,56.1,2,1,1,16,1,1,4,1,5,8542.47482,67,12000000
6317,2018_HS3201000029,2018_HH17320009,1,2,3,3,3,1,3,56.1,3,0,1,16,1,1,4,1,5,8907.949922,67,12000000
6318,2018_HS3201000030,2018_HH18320012,1,2,1,1,6,1,3,85.8,3,1,1,27,1,1,4,1,5,11975.22928,67,18000000
6319,2018_HS3201000031,2018_HH18320001,1,2,3,3,4,1,3,56.1,2,1,1,16,1,1,4,1,5,7128.799802,67,18000000
6320,2018_HS3201000032,2018_HH18320003,1,2,2,2,3,4,4,66,2,1,1,15,2,3,3,2,5,9215.832862,67,18000000
6321,2018_HS3201000033,2018_HH18320005,1,2,3,3,3,1,3,56.1,3,0,1,16,1,3,4,2,5,8853.443933,67,12000000
6322,2018_HS3201000034,2018_HH18320035,1,2,3,1,4,1,3,56.1,3,0,1,16,1,3,4,2,2,10017.5676,67,18000000
6323,2018_HS3201000035,2018_HH18320013,1,2,3,1,2,1,4,79.2,3,1,1,23,1,3,4,2,5,4911.597388,67,18000000
6324,2018_HS3201000036,2018_HH18320011,1,2,1,2,4,1,4,99,4,1,1,20,1,3,4,2,2,13122.19939,67,18000000
6325,2018_HS3201000037,2018_HH18320015,1,2,1,1,4,3,4,59.4,3,1,1,16,1,1,4,1,5,13559.03399,67,12000000
6326,2018_HS3202000007,2018_HH12320033,1,2,3,2,4,1,4,56.1,2,1,1,16,1,3,4,1,1,16476.01572,45,66000000
6327,2018_HS3202000011,2018_HH12320036,1,2,3,13,3,2,6,155.1,4,1,2,10,1,3,5,2,5,8379.68,67,12000000
6328,2018_HS3202000013,2018_HH12320038,1,2,3,6,2,3,5,148.5,4,1,2,17,1,3,5,3,1,11837.20612,45,54000000
6329,2018_HS3202000019,2018_HH15320007,1,2,2,4,4,1,3,82.5,3,1,1,14,1,1,4,4,1,8161.99,25,18000000
6330,2018_HS3202000020,2018_HH12320043,1,2,1,1,4,4,4,99,4,1,1,12,4,1,4,4,5,14917.69363,55,54000000
6331,2018_HS3202000023,2018_HH17320010,1,2,3,6,2,2,3,115.5,3,1,2,9,1,3,4,2,5,12894.01,45,78000000
6332,2018_HS3202000024,2018_HH17320011,1,2,3,9,2,2,5,155.1,4,1,2,8,1,3,5,3,3,18597.65,67,42000000
6333,2018_HS3202000026,2018_HH17320013,1,2,3,12,3,2,4,125.4,3,1,2,10,1,3,4,2,2,17062.37,67,18000000
6334,2018_HS3202000027,2018_HH15320003,1,2,3,10,3,1,5,108.9,3,1,2,8,1,1,4,5,3,14047.49,45,25000000
6335,2018_HS3202000030,2018_HH17320016,1,2,3,14,2,2,5,82.5,1,1,2,11,1,3,4,3,3,10486.18833,35,18000000
6336,2018_HS3202000036,2018_HH18320004,1,2,1,1,4,1,5,217.8,4,1,1,30,4,3,3,4,1,21997.31496,35,78000000
6337,2018_HS3202000037,2018_HH18320007,1,2,1,1,4,2,3,82.5,4,1,1,16,1,3,4,3,4,22290.16,67,25000000
6338,2018_HS3202000038,2018_HH18320009,1,2,3,8,3,1,5,75.9,3,1,2,24,1,3,4,4,3,16932.51,35,54000000
6339,2018_HS3202000039,2018_HH18320044,1,2,1,1,6,1,5,75.9,2,1,1,18,1,1,4,1,3,12331.01478,55,25000000
6340,2018_HS3202000040,2018_HH18320045,1,2,3,5,3,2,5,79.2,3,1,2,17,1,3,4,5,4,11222.51,35,54000000
6341,2018_HS3202000041,2018_HH18320006,1,2,1,1,6,1,2,66,2,1,1,26,4,1,3,2,4,14847.50391,67,18000000
6342,2018_HS3202000042,2018_HH18320014,1,2,1,1,6,1,5,132,3,1,1,24,2,1,3,1,3,14711.65526,55,18000000
6343,2018_HS3202000043,2018_HH18320016,1,2,3,14,3,2,5,108.9,3,1,2,25,1,1,4,2,5,13846.15091,67,42000000
6344,2018_HS3202000044,2018_HH18320017,1,2,1,1,6,1,3,72.6,3,1,1,10,2,1,3,3,2,12994.43549,67,25000000
6345,2018_HS3202000045,2018_HH18320020,1,2,1,1,6,1,3,59.4,2,1,1,18,2,1,3,1,5,7788.550742,55,12000000
6346,2018_HS3202000046,2018_HH18320021,1,2,1,1,6,1,6,82.5,3,1,1,32,2,3,3,2,2,14912.80335,67,18000000
6347,2018_HS3202000047,2018_HH18320023,1,2,1,1,6,3,1,82.5,3,1,1,10,5,1,3,1,5,18509.33692,67,12000000
6348,2018_HS3202000049,2018_HH18320026,1,2,1,1,6,3,4,82.5,2,1,1,16,5,3,3,2,5,30538.05627,67,18000000
6349,2018_HS3203000003,2018_HH11320002,1,2,1,1,6,1,4,49.5,2,1,1,8,2,3,3,2,3,6919.045825,67,12000000
6350,2018_HS3203000006,2018_HH12320004,1,2,3,3,2,1,4,105.6,3,1,2,21,1,1,4,2,5,6445.56,67,12000000
6351,2018_HS3203000016,2018_HH12320008,1,2,3,6,2,2,6,108.9,3,1,2,14,1,3,4,4,3,7307.35,45,42000000
6352,2018_HS3203000021,2018_HH17320023,1,2,1,1,4,4,3,141.9,5,1,2,20,2,3,5,3,1,6975.52,55,54000000
6353,2018_HS3203000022,2018_HH17320024,1,2,1,2,4,1,3,82.5,3,1,1,10,2,3,3,4,4,11500.83411,45,42000000
6354,2018_HS3203000023,2018_HH17320025,1,2,2,4,4,3,4,92.4,4,1,2,16,2,3,3,3,1,8323.227955,45,90000000
6355,2018_HS3203000032,2018_HH17320034,1,2,1,1,5,4,3,211.2,3,1,1,23,2,3,5,2,5,12072.37141,55,54000000
6356,2018_HS3203000033,2018_HH17320035,1,2,1,1,6,1,5,89.1,3,1,1,23,2,3,3,2,2,12217.29151,55,42000000
6357,2018_HS3203000035,2018_HH18320028,1,2,1,1,4,3,3,82.5,3,1,1,16,2,3,3,3,1,14127.91936,55,54000000
6358,2018_HS3203000036,2018_HH18320030,1,2,1,1,5,2,3,211.2,4,1,1,13,2,1,3,2,5,12965.29321,67,42000000
6359,2018_HS3203000037,2018_HH18320032,1,2,1,2,5,4,3,52.8,2,1,1,20,2,2,3,2,4,7685.11045,25,25000000
6360,2018_HS3203000038,2018_HH18320034,1,2,3,6,2,2,4,69.3,3,1,1,8,1,3,4,4,1,11225.1057,35,25000000
6361,2018_HS3203000039,2018_HH18320037,1,2,3,1,2,1,3,69.3,2,1,1,23,1,3,4,2,1,6406.58,55,18000000
6362,2018_HS3203000040,2018_HH18320038,1,2,2,2,2,1,3,79.2,3,1,1,16,1,3,4,3,3,10193.46,45,66000000
6363,2018_HS3203000041,2018_HH18320039,1,2,1,1,5,1,6,82.5,3,1,1,5,2,1,3,3,3,9241.711821,67,25000000
6364,2018_HS3203000042,2018_HH18320040,1,2,1,1,6,1,4,82.5,3,1,1,14,4,3,3,3,3,12747.65225,67,66000000
6365,2018_HS3203000043,2018_HH18320041,1,2,1,1,4,1,6,102.3,3,1,2,5,2,3,3,4,3,5589.182703,67,42000000
6366,2018_HS3203000044,2018_HH18320042,1,2,3,17,2,1,4,79.2,3,1,1,18,1,3,4,2,4,10450.55787,55,78000000
6367,2018_HS3204000002,2018_HH11320011,1,2,2,1,3,1,3,82.5,3,1,1,28,1,1,4,1,5,16409.48183,67,18000000
6368,2018_HS3204000003,2018_HH17320037,1,2,2,2,3,1,3,82.5,3,1,1,20,1,3,4,2,5,6052.54,67,12000000
6369,2018_HS3204000013,2018_HH17320039,1,2,2,3,3,1,3,82.5,3,1,1,20,1,1,4,2,1,7451.98,55,54000000
6370,2018_HS3204000014,2018_HH17320040,1,2,2,3,3,1,3,85.8,3,1,1,16,1,3,4,4,3,13051.69,45,18000000
6371,2018_HS3204000020,2018_HH18320002,1,2,2,2,3,1,3,82.5,3,1,1,20,1,1,4,1,5,3294.82,67,12000000
6372,2018_HS3204000021,2018_HH18320043,1,2,2,1,3,1,4,82.5,3,1,1,28,1,1,4,2,5,7817.46,67,18000000
6373,2018_HS3204000022,2018_HH18320046,1,2,3,15,2,1,4,66,2,1,1,22,2,3,3,2,2,10241.13125,55,42000000
6374,2018_HS3204000023,2018_HH18320047,1,2,3,12,2,1,4,66,2,1,1,22,3,3,5,2,1,10339.23967,55,54000000
6375,2018_HS3204000024,2018_HH18320048,1,2,3,12,3,1,5,66,2,1,1,9,1,2,3,5,3,5771.46,35,25000000
6376,2018_HS3204000025,2018_HH18320049,1,2,3,15,2,1,4,66,2,1,1,22,1,3,3,4,1,3134.090525,35,25000000
6377,2018_HS3204000026,2018_HH18320050,1,2,3,15,2,1,4,66,3,1,1,22,1,3,3,2,1,6611.128021,67,25000000
6378,2018_HS3206000001,2018_HH11320015,1,2,1,2,4,3,3,99,3,1,1,20,5,3,3,5,3,18187.28,45,78000000
6379,2018_HS3206000002,2018_HH17320046,1,2,1,1,4,1,5,82.5,3,1,1,20,2,3,3,1,4,9453.080957,67,18000000
6380,2018_HS3206000003,2018_HH17320047,1,2,1,1,6,3,3,79.2,3,1,1,19,5,1,3,1,3,13987.76541,45,66000000
6381,2018_HS3206000004,2018_HH12320023,1,2,1,2,4,3,2,82.5,4,1,2,12,2,3,3,4,2,16143.0498,67,66000000
6382,2018_HS3206000005,2018_HH12320024,1,2,1,1,6,3,1,46.2,3,1,1,24,1,3,3,3,3,33106.48525,55,66000000
6383,2018_HS3206000007,2018_HH18320029,1,2,2,1,6,1,5,72.6,3,1,1,16,2,1,3,3,3,7311.83991,55,66000000
6384,2018_HS3231000005,2018_HH15320020,1,2,1,1,6,3,4,85.8,3,1,1,22,2,1,3,1,3,11794.7244,55,25000000
6385,2018_HS3231000010,2018_HH15320025,1,2,1,1,6,1,6,66,2,1,1,24,1,3,4,1,1,16290.44299,67,12000000
6386,2018_HS3231000012,2018_HH17320049,1,2,2,1,3,3,5,82.5,3,1,1,28,1,1,4,1,5,11361.95053,67,12000000
6387,2018_HS3231000013,2018_HH17320050,1,2,3,6,3,1,6,115.5,4,1,2,16,1,3,4,4,1,19840.52043,35,54000000
6388,2018_HS3231000014,2018_HH17320051,1,2,1,1,6,1,5,89.1,3,1,1,11,2,1,3,3,1,14341.37963,67,42000000
6389,2018_HS3231000015,2018_HH18320018,1,2,3,3,3,1,5,112.2,3,1,2,17,1,3,4,2,5,10831.63513,67,25000000
6390,2018_HS3231000016,2018_HH18320019,1,2,3,9,2,1,5,112.2,3,1,2,17,1,3,4,3,5,12770.41717,67,66000000
6391,2018_HS3231000017,2018_HH18320051,1,2,3,10,2,1,5,112.2,3,1,2,21,1,3,4,4,2,13346.48746,67,25000000
6392,2018_HS3231000018,2018_HH18320022,1,2,1,2,6,1,6,132,3,1,2,18,4,3,3,2,2,29582.78553,67,25000000
6393,2018_HS3232000002,2018_HH12320048,1,2,1,1,6,1,5,224.4,3,1,2,18,2,3,3,2,3,53144.14397,67,12000000
6394,2018_HS3232000004,2018_HH12320050,1,2,1,1,6,4,4,99,3,1,1,20,4,3,3,2,4,14316.18101,67,12000000
6395,2018_HS3232000006,2018_HH18320031,1,2,1,1,6,1,4,82.5,2,1,1,7,4,3,3,4,1,10689.3027,35,25000000
6396,2018_HS3233000001,2018_HH12320027,1,2,1,1,6,1,6,66,2,1,1,6,2,1,3,1,1,32289.52396,67,12000000
6397,2018_HS3233000003,2018_HH16320001,1,2,1,1,6,1,4,59.4,2,1,1,7,2,1,3,1,5,20989.95321,67,12000000
6398,2018_HS3233000005,2018_HH12320030,1,2,1,1,6,1,4,82.5,3,1,1,6,2,3,3,1,4,14361.65008,67,18000000
6399,2018_HS3233000006,2018_HH16320002,1,2,1,1,6,1,2,82.5,2,0,1,6,2,3,3,1,5,25838.41963,67,12000000
6400,2018_HS3233000007,2018_HH18320033,1,2,1,1,6,4,2,49.5,1,0,1,6,5,1,3,1,5,29578.4636,55,12000000
6401,2018_HS3233000008,2018_HH18320036,1,2,1,1,6,1,4,82.5,3,1,1,7,4,3,3,2,3,10689.3027,67,42000000
6402,2018_HS3237000009,2018_HH17320053,1,2,3,2,2,1,4,66,3,1,1,10,1,1,3,1,1,4677.006873,35,42000000
6403,2018_HS3237000010,2018_HH18320008,1,2,3,5,2,1,4,66,3,1,1,10,1,1,3,1,1,4447.989502,45,54000000
6404,2018_HS3237000011,2018_HH18320052,1,2,2,1,2,1,4,66,3,1,1,10,1,2,3,4,1,6389.473783,35,66000000
6405,2018_HS3240000001,2018_HH17320054,1,2,1,1,6,1,5,99,3,1,2,16,4,1,3,1,5,13942.79006,67,18000000
6406,2018_HS3240000002,2018_HH12320011,1,2,1,1,6,1,6,66,2,1,1,15,2,3,3,2,5,12774.99225,67,25000000
6407,2018_HS3240000003,2018_HH12320012,1,2,1,0,5,3,2,99,2,1,1,10,4,3,3,1,3,14509.03271,67,18000000
6408,2018_HS3240000004,2018_HH12320013,1,2,1,0,5,1,4,72.6,2,0,1,10,2,1,3,1,5,22375.28145,67,12000000
6409,2018_HS3240000005,2018_HH12320014,1,2,1,1,4,4,4,52.8,2,1,1,22,2,3,3,3,3,8494.790977,55,54000000
6410,2018_HS3241000001,2018_HH11320016,1,2,1,1,6,1,6,89.1,3,1,1,28,2,2,3,2,4,13981.39128,67,18000000
6411,2018_HS3241000002,2018_HH11320017,1,2,1,1,6,1,4,89.1,3,0,1,12,2,3,3,2,1,9633.313485,67,25000000
6412,2018_HS3241000003,2018_HH12320026,1,2,1,1,6,1,3,92.4,4,1,2,25,5,2,3,2,5,22932.37436,45,12000000
6413,2018_HS3241000004,2018_HH11320018,1,2,1,1,6,1,4,82.5,3,1,1,22,2,3,3,2,4,20714.81789,67,25000000
6414,2018_HS3241000005,2018_HH11320019,1,2,1,2,4,1,4,99,3,1,1,26,4,1,3,2,4,14795.46992,67,42000000
6415,2018_HS3241000007,2018_HH11320021,1,2,1,1,6,1,3,82.5,4,0,1,13,2,1,3,1,5,13700.10804,67,12000000
6416,2018_HS3241000009,2018_HH11320023,1,2,1,1,6,1,1,49.5,1,1,1,3,2,1,3,2,5,4381.299267,67,18000000
6417,2018_HS3241000011,2018_HH17320055,1,2,1,1,6,1,4,82.5,3,1,1,25,4,3,3,1,5,10098.39857,67,12000000
6418,2018_HS3241000012,2018_HH18320024,1,2,1,1,6,1,4,92.4,3,1,1,16,4,3,3,2,4,13786.83699,67,12000000
6419,2018_HS3241000013,2018_HH18320027,1,2,1,1,6,1,1,62.7,4,1,1,13,2,3,3,2,5,15410.85909,67,12000000
6420,2018_HS3302000001,2018_HH11330015,2,2,1,1,5,2,4,75.9,3,1,1,8,4,1,3,2,3,3863.98,67,18000000
6421,2018_HS3302000002,2018_HH11330016,2,2,1,1,6,2,5,128.7,4,1,1,6,4,3,3,1,5,28499.54,67,18000000
6422,2018_HS3302000003,2018_HH11330017,2,2,1,1,6,2,1,99,3,1,1,4,4,1,3,2,3,14256.22,67,25000000
6423,2018_HS3302000004,2018_HH11330018,2,2,1,1,6,2,5,92.4,4,1,2,10,4,3,3,1,5,14144.42,67,12000000
6424,2018_HS3302000005,2018_HH11330019,2,2,2,1,6,2,4,85.8,4,1,1,10,2,1,3,2,2,6867.84,67,18000000
6425,2018_HS3302000007,2018_HH13330024,2,2,1,1,6,1,2,99,2,1,1,8,2,1,3,2,5,11045.96,67,12000000
