,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
5229,2018_HS1122000026,2018_HH18110195,1,1,2,0,3,3,4,49.5,2,1,1,6,1,3,5,2,3,2,3,17353.701644
5230,2018_HS1122000027,2018_HH18110196,1,1,3,4,3,1,5,257.4,4,1,2,15,1,3,5,5,3,4,7,10295.316195
5231,2018_HS1122000028,2018_HH18110197,1,1,3,13,3,1,3,112.2,3,1,1,3,3,3,5,5,2,1,7,12651.015573
5232,2018_HS1122000029,2018_HH18110198,1,1,3,7,3,2,5,151.8,4,1,2,20,1,3,5,5,2,1,7,26560.236087
5233,2018_HS1122000030,2018_HH18110199,1,1,3,11,3,1,3,112.2,3,1,2,14,3,3,5,4,2,3,6,5771.9394613
5234,2018_HS1122000031,2018_HH18110169,1,1,3,12,3,1,3,188.1,5,1,2,15,3,3,5,5,2,1,7,15177.280002000001
5235,2018_HS1122000032,2018_HH18110047,1,1,1,2,3,1,5,59.4,2,1,1,14,1,3,5,2,2,1,6,18091.273316
5236,2018_HS1122000033,2018_HH18110115,1,1,2,3,3,1,6,82.5,3,1,1,10,1,3,5,4,2,1,6,11624.261126000001
5237,2018_HS1122000034,2018_HH18110044,1,1,1,1,4,1,5,52.8,2,1,1,14,1,3,5,2,2,1,5,18296.230519999997
5238,2018_HS1123000006,2018_HH13110006,1,1,3,1,5,2,5,105.6,3,1,2,12,1,3,4,1,2,1,3,11353.041412999999
5239,2018_HS1123000016,2018_HH13110014,1,1,2,4,5,1,5,165.0,5,1,2,16,1,3,4,4,2,3,5,17675.078687999998
5240,2018_HS1123000019,2018_HH17110112,1,1,3,11,3,1,4,85.8,2,1,1,8,3,3,5,2,2,1,7,5263.462827699999
5241,2018_HS1123000020,2018_HH18110002,1,1,3,5,3,2,5,99.0,3,1,2,14,1,3,4,4,2,3,5,6703.635916800001
5242,2018_HS1123000021,2018_HH18110004,1,1,3,4,2,1,3,102.3,3,1,1,10,3,3,4,3,2,3,7,9879.4706872
5243,2018_HS1123000022,2018_HH18110011,1,1,2,2,3,2,5,59.4,3,1,1,12,1,3,5,4,2,1,6,16981.007836
5244,2018_HS1123000023,2018_HH18110020,1,1,3,15,4,2,4,158.4,4,1,2,6,3,3,5,3,3,4,7,13319.808159
5245,2018_HS1123000024,2018_HH18110027,1,1,3,1,3,1,3,168.3,4,1,2,22,3,3,5,3,2,1,7,14504.760002
5246,2018_HS1123000025,2018_HH18110037,1,1,3,4,2,2,5,181.5,4,1,2,18,1,3,5,4,2,3,5,15065.051525
5247,2018_HS1123000026,2018_HH18110001,1,1,1,2,4,1,5,52.8,2,1,1,14,1,3,5,4,3,1,5,10750.347776999999
5248,2018_HS1123000027,2018_HH18110170,1,1,3,1,4,2,5,132.0,4,1,2,12,1,3,4,4,2,3,6,10008.72
5249,2018_HS1123000028,2018_HH18110171,1,1,3,15,4,2,6,118.8,3,1,2,7,3,3,4,4,2,1,7,6443.9998438
5250,2018_HS1124000012,2018_HH18110078,1,1,2,3,3,2,5,72.6,3,1,1,13,1,1,4,3,2,1,5,7721.123055
5251,2018_HS1124000025,2018_HH17110113,1,1,2,4,2,3,5,49.5,3,1,1,12,1,3,4,4,2,1,7,5705.8253491000005
5252,2018_HS1124000027,2018_HH17110115,1,1,3,9,3,2,5,174.9,4,1,2,26,1,3,4,4,2,1,5,13031.344129000001
5253,2018_HS1124000028,2018_HH17110116,1,1,3,5,2,4,4,66.0,3,1,2,10,3,3,4,3,2,1,5,13116.596423
5254,2018_HS1124000029,2018_HH17110117,1,1,3,11,2,2,4,108.9,3,1,2,10,3,3,4,4,2,3,4,6780.168496400001
5255,2018_HS1124000030,2018_HH17110118,1,1,3,4,3,2,4,108.9,3,1,2,14,3,3,5,3,3,1,3,11343.387652
5256,2018_HS1124000031,2018_HH17110119,1,1,3,2,3,2,4,108.9,3,1,2,14,3,3,4,4,3,1,7,15631.570636000002
5257,2018_HS1124000032,2018_HH17110120,1,1,3,4,2,2,3,102.3,3,1,2,18,1,3,4,4,2,1,7,3691.526828
5258,2018_HS1124000033,2018_HH17110121,1,1,3,4,3,2,3,102.3,3,1,2,10,3,3,4,5,2,4,3,19156.798143
5259,2018_HS1124000034,2018_HH17110122,1,1,1,3,4,1,5,108.9,3,1,2,20,1,1,4,2,2,3,3,13703.420769
5260,2018_HS1124000035,2018_HH17110123,1,1,3,3,2,2,3,102.3,3,1,2,14,3,3,5,3,2,1,6,12783.991801
5261,2018_HS1124000037,2018_HH17110125,1,1,3,2,3,1,4,112.2,3,1,2,16,1,3,4,5,2,1,3,17229.913393
5262,2018_HS1124000041,2018_HH18110212,1,1,1,0,5,3,3,49.5,2,1,1,13,1,3,4,5,2,1,3,15967.004611000002
5263,2018_HS1124000042,2018_HH18110213,1,1,1,2,4,1,3,105.6,3,1,1,5,1,3,4,4,2,1,4,9237.697431999999
5264,2018_HS1124000043,2018_HH18110057,1,1,2,2,3,1,5,82.5,3,1,1,12,1,3,4,4,2,3,7,24739.204830000002
5265,2018_HS1124000044,2018_HH18110064,1,1,2,4,4,2,5,52.8,3,1,1,13,1,3,5,2,2,1,6,5601.4243627999995
5266,2018_HS1124000045,2018_HH18110215,1,1,3,8,3,3,4,118.8,3,1,2,20,3,3,4,3,2,3,5,20110.651373
5267,2018_HS1124000046,2018_HH18110216,1,1,3,1,3,1,5,108.9,3,1,2,17,1,3,5,4,2,1,7,12716.689272
5268,2018_HS1124000047,2018_HH18110069,1,1,2,2,4,2,5,42.9,2,1,1,7,1,3,5,2,2,3,2,7194.329706
5269,2018_HS1124000048,2018_HH18110100,1,1,1,3,5,1,4,132.0,3,1,1,18,1,3,4,5,2,3,7,20275.094996
5270,2018_HS1124000049,2018_HH18110217,1,1,2,3,3,3,5,89.1,3,1,2,3,1,3,4,3,2,1,4,13560.718019999998
5271,2018_HS1124000050,2018_HH18110218,1,1,3,3,4,2,5,75.9,3,1,1,13,1,3,4,5,2,3,5,11384.148675
5272,2018_HS1124000051,2018_HH18110219,1,1,1,1,5,4,3,59.4,3,1,1,12,1,3,4,5,2,2,4,17262.49
5273,2018_HS1124000052,2018_HH18110220,1,1,3,1,4,2,5,75.9,3,1,1,13,1,3,5,4,2,3,7,10039.253521999999
5274,2018_HS1124000053,2018_HH18110214,1,1,3,5,2,1,5,59.4,3,1,1,12,1,3,4,5,2,1,4,12219.08788
5275,2018_HS1124000054,2018_HH18110173,1,1,2,1,5,3,4,135.3,3,1,1,3,1,3,4,1,2,4,2,11971.998517
5276,2018_HS1124000055,2018_HH18110177,1,1,1,1,5,1,3,132.0,3,1,1,10,1,3,4,2,3,5,3,12878.746542
5277,2018_HS1124000056,2018_HH18110179,1,1,2,4,3,1,5,112.2,3,1,2,20,1,3,5,5,2,1,6,5118.8
5278,2018_HS1124000057,2018_HH18110180,1,1,3,6,3,1,5,82.5,3,1,2,17,1,3,4,4,2,3,5,17188.85
5279,2018_HS1124000058,2018_HH18110225,1,1,3,6,3,1,5,105.6,3,1,1,12,1,3,5,4,2,1,6,13904.757165
5280,2018_HS1125000002,2018_HH16110001,1,1,3,16,3,2,6,181.5,4,1,2,20,3,1,5,4,2,3,7,14646.660002
5281,2018_HS1125000012,2018_HH13110023,1,1,1,3,5,4,4,112.2,3,1,1,8,1,3,5,4,3,1,7,25516.867389
5282,2018_HS1125000013,2018_HH13110024,1,1,3,7,3,3,5,89.1,3,1,2,6,1,3,5,4,2,1,6,12574.123615
5283,2018_HS1125000016,2018_HH13110027,1,1,1,2,5,1,3,66.0,2,1,1,18,1,3,5,2,3,1,5,14994.104974000002
5284,2018_HS1125000022,2018_HH17110131,1,1,1,3,5,3,4,105.6,3,1,2,15,1,3,4,4,2,4,5,14203.657875
5285,2018_HS1125000025,2018_HH17110134,1,1,2,2,3,2,6,79.2,3,1,1,7,1,3,5,4,2,2,4,12164.308692
5286,2018_HS1125000028,2018_HH18110058,1,1,3,3,2,1,3,92.4,2,1,1,15,1,3,5,4,2,3,4,13505.671472
5287,2018_HS1125000029,2018_HH18110061,1,1,3,7,2,1,3,69.3,2,1,1,13,1,3,5,4,2,1,4,11072.471362999999
5288,2018_HS1125000030,2018_HH18110065,1,1,3,2,3,1,3,92.4,2,1,1,13,1,3,5,2,2,1,5,14261.583575999999
5289,2018_HS1125000031,2018_HH18110071,1,1,3,10,2,3,5,105.6,3,1,2,14,1,3,5,4,2,1,7,14141.43
5290,2018_HS1125000032,2018_HH18110075,1,1,3,6,3,1,3,69.3,2,1,1,13,1,3,5,3,2,1,4,12870.758936
5291,2018_HS1125000033,2018_HH18110077,1,1,1,2,3,1,3,49.5,2,0,1,12,1,3,5,3,2,1,3,13917.210558
5292,2018_HS1125000034,2018_HH18110182,1,1,3,9,3,1,5,105.6,3,1,2,8,1,3,5,5,2,1,7,11774.891955
5293,2018_HS1125000035,2018_HH18110183,1,1,3,5,3,1,3,92.4,2,1,1,14,1,3,5,4,2,1,3,12637.706464
5294,2018_HS1125000036,2018_HH18110185,1,1,3,1,4,1,3,69.3,2,1,1,13,1,3,5,4,2,1,3,13094.083811
5295,2018_HS1125000037,2018_HH18110186,1,1,3,9,2,1,3,118.8,3,1,1,8,3,3,4,4,2,1,7,15707.659147
5296,2018_HS1125000038,2018_HH18110187,1,1,1,2,5,1,6,132.0,3,1,1,7,1,3,5,4,2,1,6,21257.335215
5297,2018_HS1125000039,2018_HH18110189,1,1,2,4,3,3,5,66.0,3,1,2,6,1,3,5,3,2,1,6,8136.47
5298,2018_HS1125000040,2018_HH18110190,1,1,1,1,5,1,2,105.6,3,1,1,17,1,3,5,2,3,5,1,12792.188973999999
5299,2018_HS1125000041,2018_HH18110239,1,1,2,3,3,3,5,59.4,2,1,1,8,1,3,4,3,2,2,3,14033.118938999998
5300,2018_HS2102000001,2018_HH11210052,3,1,3,10,2,1,4,82.5,3,1,1,8,1,1,4,3,2,1,5,8977.5538889
5301,2018_HS2103000003,2018_HH13210006,3,1,1,1,5,1,5,66.0,2,1,1,6,1,3,4,4,2,1,5,10255.12547
5302,2018_HS2103000004,2018_HH13210007,3,1,1,1,4,4,6,66.0,2,1,1,8,1,3,4,5,2,1,5,12038.854453
5303,2018_HS2103000005,2018_HH12210005,3,1,1,2,5,3,5,122.1,3,1,1,14,1,3,4,3,2,1,3,9449.3410684
5304,2018_HS2103000006,2018_HH17210001,3,1,1,4,4,2,6,165.0,3,1,1,12,4,3,3,4,2,1,5,19474.672706
5305,2018_HS2103000007,2018_HH14210008,3,1,3,9,3,2,6,79.2,3,1,1,10,1,3,4,3,2,1,4,9301.659740000001
5306,2018_HS2104000001,2018_HH14210013,3,1,3,15,5,1,4,39.6,2,1,1,6,1,3,4,2,3,5,1,9488.0622699
5307,2018_HS2104000002,2018_HH13210032,3,1,3,14,4,1,4,79.2,2,1,1,6,1,3,4,4,2,1,5,9585.5266404
5308,2018_HS2104000003,2018_HH13210033,3,1,3,1,5,1,5,79.2,2,1,1,6,1,3,4,3,2,1,5,10003.486640000001
5309,2018_HS2104000004,2018_HH13210034,3,1,3,4,4,1,4,79.2,2,1,1,6,1,3,4,1,3,2,2,10003.486640000001
5310,2018_HS2104000005,2018_HH13210035,3,1,3,4,4,1,4,79.2,2,1,1,6,1,3,4,4,2,1,4,10003.486640000001
5311,2018_HS2104000006,2018_HH13210036,3,1,3,8,4,1,4,79.2,2,1,1,6,1,3,4,5,2,1,5,10110.12664
5312,2018_HS2104000007,2018_HH14210014,3,1,3,15,5,1,5,72.6,2,1,1,6,1,3,4,4,2,1,3,9208.0208055
5313,2018_HS2104000010,2018_HH11210044,3,1,2,1,5,2,1,105.6,4,1,2,5,2,3,3,2,3,5,4,7851.86
5314,2018_HS2104000011,2018_HH11210045,3,1,1,2,5,3,1,95.7,3,1,2,10,2,3,3,4,2,1,4,9105.52
5315,2018_HS2104000012,2018_HH11210046,3,1,1,2,5,3,2,66.0,2,1,1,6,2,3,3,2,2,1,4,7275.54
5316,2018_HS2104000013,2018_HH12210027,3,1,3,1,4,1,3,79.2,2,1,1,10,1,1,4,2,3,4,2,10003.486640000001
5317,2018_HS2104000014,2018_HH12210028,3,1,2,1,6,1,2,49.5,2,1,1,6,2,1,3,2,2,3,4,8508.83
5318,2018_HS2104000015,2018_HH13210037,3,1,3,13,4,1,4,105.6,3,1,2,14,1,1,4,5,2,1,4,10946.379044
5319,2018_HS2104000016,2018_HH18210015,3,1,1,1,6,2,3,62.7,1,1,1,3,2,3,3,1,2,1,3,7499.25
5320,2018_HS2105000002,2018_HH13210008,3,1,1,1,5,1,4,122.1,2,1,1,6,1,3,4,4,2,3,5,11573.193248
5321,2018_HS2105000003,2018_HH12210008,3,1,1,1,5,3,4,89.1,2,1,1,6,1,3,4,2,2,3,4,9967.2088552
5322,2018_HS2105000004,2018_HH12210009,3,1,2,2,4,1,6,89.1,3,1,1,11,1,3,4,1,2,1,2,12391.936014
5323,2018_HS2105000006,2018_HH12210011,3,1,1,1,5,3,5,138.6,4,1,1,14,1,3,4,2,2,1,4,11482.351403
5324,2018_HS2105000008,2018_HH13210009,3,1,3,2,4,1,6,72.6,2,1,1,4,1,3,4,3,2,1,5,9103.1983733
5325,2018_HS2105000009,2018_HH12210013,3,1,1,1,5,3,4,138.6,4,1,1,14,1,3,4,2,2,1,3,7456.6513684
5326,2018_HS2105000011,2018_HH11210018,3,1,1,1,6,2,6,89.1,3,1,1,12,1,3,4,4,2,1,5,10985.822741
5327,2018_HS2105000013,2018_HH13210011,3,1,3,3,4,2,4,72.6,3,1,1,7,1,3,4,4,2,1,4,12115.409338
5328,2018_HS2105000014,2018_HH13210012,3,1,3,6,4,2,5,102.3,3,1,2,7,1,3,4,5,2,3,5,11906.400304
5329,2018_HS2105000017,2018_HH16210003,3,1,1,2,4,3,2,62.7,2,1,1,4,2,3,3,2,3,5,1,5964.16
5330,2018_HS2105000020,2018_HH11210021,3,1,3,14,4,2,6,99.0,3,1,2,7,1,3,4,4,2,1,4,10651.442826999999
5331,2018_HS2105000022,2018_HH11210022,3,1,1,2,5,2,3,82.5,3,1,1,8,2,3,3,4,2,3,3,6948.86
5332,2018_HS2105000030,2018_HH15210006,3,1,3,2,4,1,5,89.1,3,1,1,10,1,3,4,4,2,1,5,12885.92
5333,2018_HS2105000032,2018_HH13210014,3,1,3,3,4,1,4,99.0,3,1,1,4,1,1,4,4,2,1,5,17249.539259
5334,2018_HS2105000033,2018_HH13210015,3,1,3,5,4,1,4,82.5,3,1,1,4,1,1,4,4,2,1,5,12268.78
5335,2018_HS2105000036,2018_HH14210005,3,1,3,4,2,3,3,59.4,2,1,1,4,1,1,4,5,2,1,4,9269.4359159
5336,2018_HS2105000038,2018_HH13210018,3,1,1,2,4,1,2,49.5,2,1,1,9,2,3,3,5,2,1,5,11441.56
5337,2018_HS2105000039,2018_HH11210024,3,1,1,1,6,1,3,82.5,3,1,1,10,2,3,3,4,2,1,4,6663.34
5338,2018_HS2105000043,2018_HH13210020,3,1,3,3,4,2,5,108.9,3,1,2,7,1,3,4,4,2,3,5,8273.8291955
5339,2018_HS2105000044,2018_HH13210021,3,1,1,1,6,2,3,66.0,3,1,1,6,2,3,3,3,2,5,1,5249.92
5340,2018_HS2105000045,2018_HH14210007,3,1,2,1,5,3,4,79.2,3,1,1,6,1,3,4,4,2,1,4,11815.27
5341,2018_HS2105000046,2018_HH13210022,3,1,3,7,6,1,6,79.2,2,1,1,14,1,1,4,3,2,1,4,5149.88
5342,2018_HS2105000048,2018_HH12210020,3,1,3,6,4,2,4,115.5,3,1,2,12,1,3,4,5,2,3,5,11624.737922
5343,2018_HS2105000050,2018_HH13210025,3,1,2,2,6,2,5,82.5,2,1,1,12,1,3,4,4,2,1,5,12333.72
5344,2018_HS2105000051,2018_HH13210026,3,1,1,2,5,1,4,92.4,2,1,2,6,1,3,4,4,2,1,5,10794.636094
5345,2018_HS2105000053,2018_HH16210002,3,1,3,8,2,1,4,158.4,4,1,2,12,1,3,4,4,2,1,5,19868.413321
5346,2018_HS2105000054,2018_HH17210002,3,1,3,13,6,2,5,108.9,3,1,2,8,1,2,4,2,2,1,5,7130.1765479000005
5347,2018_HS2105000055,2018_HH17210003,3,1,3,23,3,2,4,105.6,3,1,2,8,1,3,4,3,2,1,7,16192.163184000001
5348,2018_HS2105000056,2018_HH13210010,3,1,3,6,4,1,5,89.1,3,1,1,12,1,3,4,3,2,1,4,9655.7433777
5349,2018_HS2105000057,2018_HH13210029,3,1,3,4,5,1,6,72.6,2,1,1,4,1,3,4,2,2,3,3,7187.002906399999
5350,2018_HS2105000058,2018_HH17210004,3,1,3,4,2,2,3,66.0,3,1,1,6,1,3,4,4,2,1,3,9927.7427438
5351,2018_HS2105000059,2018_HH17210005,3,1,3,20,4,2,5,102.3,3,1,2,8,1,3,4,3,2,1,4,11149.000889
5352,2018_HS2105000060,2018_HH17210006,3,1,3,3,4,2,5,102.3,3,1,2,8,1,3,4,3,2,1,5,10512.828568
5353,2018_HS2105000061,2018_HH17210007,3,1,3,6,4,2,5,102.3,3,1,2,8,1,3,4,4,2,1,4,8469.4039362
5354,2018_HS2105000062,2018_HH17210008,3,1,1,2,4,2,4,66.0,2,1,1,8,2,3,3,3,2,1,4,7057.22
5355,2018_HS2105000063,2018_HH17210009,3,1,1,1,6,4,2,39.6,2,1,1,8,5,1,3,1,2,5,2,10894.48
5356,2018_HS2105000064,2018_HH12210015,3,1,3,13,4,2,6,115.5,3,1,2,8,1,3,4,4,2,3,4,11358.496439
5357,2018_HS2105000065,2018_HH17210010,3,1,3,14,3,1,3,108.9,3,1,1,20,1,1,4,3,2,3,7,9876.758035100002
5358,2018_HS2105000067,2018_HH17210012,3,1,2,17,4,2,5,72.6,2,1,1,13,1,3,4,2,2,1,5,6895.2050059
5359,2018_HS2105000069,2018_HH17210013,3,1,1,2,4,2,6,79.2,2,1,1,6,2,3,3,4,2,1,4,11481.96
5360,2018_HS2105000070,2018_HH17210014,3,1,1,1,4,2,6,92.4,3,1,1,8,2,3,3,5,2,1,4,10450.14
5361,2018_HS2105000071,2018_HH17210015,3,1,1,1,6,2,5,115.5,3,1,1,16,2,3,3,3,2,3,4,16436.12
5362,2018_HS2105000073,2018_HH12210007,3,1,3,18,4,2,6,85.8,3,1,2,8,1,3,4,4,2,1,4,10032.448566
5363,2018_HS2105000074,2018_HH17210016,3,1,1,2,4,2,5,92.4,3,1,1,8,2,3,3,1,3,5,1,13670.18
5364,2018_HS2105000075,2018_HH17210017,3,1,3,11,4,2,5,112.2,3,1,2,10,1,1,4,4,2,1,4,12134.130412
5365,2018_HS2105000076,2018_HH14210009,3,1,3,7,4,1,5,112.2,3,1,2,10,1,3,4,3,2,3,5,12281.16
5366,2018_HS2105000077,2018_HH11210032,3,1,1,1,5,1,5,79.2,3,1,1,10,2,1,3,4,2,1,4,7153.54
5367,2018_HS2105000078,2018_HH14210006,3,1,1,1,4,3,2,79.2,2,1,1,4,2,3,3,2,3,3,2,10040.16
5368,2018_HS2105000079,2018_HH17210018,3,1,1,2,4,1,4,82.5,3,1,1,24,1,2,5,4,2,1,6,10671.025716
5369,2018_HS2105000080,2018_HH16210004,3,1,1,1,6,2,5,62.7,2,1,1,6,2,1,3,3,2,2,1,5748.7
5370,2018_HS2105000081,2018_HH17210019,3,1,1,1,4,3,4,82.5,2,1,1,7,1,3,4,4,2,3,3,11295.385715999999
5371,2018_HS2105000082,2018_HH17210020,3,1,1,1,6,1,1,99.0,3,1,1,6,2,3,3,1,3,5,1,10295.2
5372,2018_HS2105000083,2018_HH13210017,3,1,3,9,4,2,4,108.9,3,1,1,14,1,3,4,5,2,1,6,10327.507859000001
5373,2018_HS2105000084,2018_HH17210021,3,1,2,3,6,2,4,59.4,3,1,1,6,1,1,4,4,2,1,4,7087.278358399999
5374,2018_HS2105000085,2018_HH12210018,3,1,2,3,6,3,5,59.4,3,1,1,12,1,3,4,4,2,3,2,10510.321557
5375,2018_HS2105000086,2018_HH13210016,3,1,3,13,4,2,6,66.0,2,1,1,16,1,3,4,2,3,5,1,16782.703218000002
5376,2018_HS2105000087,2018_HH12210016,3,1,2,4,2,3,3,66.0,3,1,1,8,1,1,4,4,2,1,4,9402.950029000001
5377,2018_HS2105000088,2018_HH17210022,3,1,2,2,4,2,3,99.0,3,1,1,4,2,3,5,5,2,2,2,8180.84
5378,2018_HS2105000089,2018_HH12210017,3,1,1,2,4,4,4,59.4,2,1,1,6,1,1,4,4,2,1,5,13619.76
5379,2018_HS2105000090,2018_HH17210023,3,1,1,2,5,2,4,105.6,3,1,1,8,2,3,3,5,2,1,4,11806.2
5380,2018_HS2105000091,2018_HH11210017,3,1,3,4,6,2,5,115.5,3,1,2,10,1,3,4,4,2,1,7,12850.63
5381,2018_HS2105000092,2018_HH17210024,3,1,3,15,6,1,5,148.5,4,1,2,16,1,3,4,2,3,1,6,10068.49005
5382,2018_HS2105000093,2018_HH17210025,3,1,1,1,6,2,3,66.0,3,1,1,8,2,3,3,5,2,1,2,9334.1
5383,2018_HS2105000094,2018_HH17210026,3,1,3,12,4,2,5,112.2,3,1,1,10,1,3,4,4,2,1,4,12285.851068
5384,2018_HS2105000095,2018_HH17210027,3,1,1,2,4,1,3,49.5,2,1,1,6,2,1,3,2,3,1,2,6481.02
5385,2018_HS2105000097,2018_HH18210014,3,1,2,4,4,2,6,69.3,2,1,1,8,1,1,4,2,2,1,4,11621.58116
5386,2018_HS2105000098,2018_HH18210001,3,1,2,4,4,2,6,69.3,2,1,1,8,1,3,4,2,2,1,6,13161.716402
5387,2018_HS2105000099,2018_HH18210012,3,1,1,1,6,2,4,122.1,3,1,2,6,1,3,4,3,2,1,7,10548.74743
5388,2018_HS2105000100,2018_HH18210017,3,1,3,15,6,2,6,112.2,3,1,2,10,1,3,4,4,2,1,6,6379.237891
5389,2018_HS2105000101,2018_HH18210003,3,1,3,18,4,2,5,115.5,3,1,2,6,1,3,4,3,2,1,5,11533.596270999999
5390,2018_HS2105000102,2018_HH18210006,3,1,3,6,6,2,5,158.4,4,1,2,7,1,3,4,4,2,1,5,12682.267859
5391,2018_HS2105000103,2018_HH18210010,3,1,1,2,4,2,6,59.4,2,1,1,6,2,3,3,3,2,1,5,8839.6
5392,2018_HS2105000104,2018_HH18210004,3,1,1,2,4,1,4,66.0,2,1,1,6,1,3,4,2,2,1,5,9581.807010600001
5393,2018_HS2106000002,2018_HH12210006,3,1,3,12,4,2,6,79.2,3,1,2,14,1,3,4,3,2,1,4,11255.663284
5394,2018_HS2106000004,2018_HH15210004,3,1,3,5,4,2,5,115.5,3,1,2,14,1,3,4,2,2,1,7,14476.742375
5395,2018_HS2106000005,2018_HH17210029,3,1,3,9,6,2,6,75.9,2,1,1,8,1,3,4,3,2,1,4,10301.615047
5396,2018_HS2106000073,2018_HH18210009,3,1,3,5,4,2,6,79.2,2,1,1,8,1,3,4,3,2,1,6,11827.836671
5397,2018_HS2107000001,2018_HH15210002,3,1,1,2,4,1,3,66.0,3,1,1,16,1,3,4,4,2,3,5,12507.626628
5398,2018_HS2107000002,2018_HH11210010,3,1,3,10,5,2,5,118.8,3,1,1,8,1,3,4,4,2,1,5,10833.367788
5399,2018_HS2107000008,2018_HH14210001,3,1,3,21,4,1,4,82.5,3,1,1,6,1,3,4,2,3,3,5,8389.9063075
5400,2018_HS2107000009,2018_HH15210003,3,1,2,2,6,2,5,66.0,3,1,1,8,1,3,4,4,2,1,6,13345.508018
5401,2018_HS2107000011,2018_HH12210003,3,1,2,3,6,2,4,75.9,2,1,1,12,1,3,4,4,2,1,4,11790.363931999998
5402,2018_HS2107000013,2018_HH13210031,3,1,3,9,4,2,4,56.1,2,1,1,8,1,3,4,4,2,1,3,10992.320263
5403,2018_HS2107000014,2018_HH11210009,3,1,2,3,6,1,5,112.2,3,1,2,8,1,1,4,4,2,1,4,10378.962868
5404,2018_HS2107000015,2018_HH17210030,3,1,2,1,5,2,5,79.2,3,1,1,8,1,1,4,2,2,1,4,7716.0895449
5405,2018_HS2107000016,2018_HH17210031,3,1,1,2,5,2,4,105.6,3,1,1,10,1,3,4,4,2,2,3,13195.867956
5406,2018_HS2107000017,2018_HH18210016,3,1,1,1,4,1,5,56.1,2,1,1,6,1,3,4,2,2,1,4,8831.9651094
5407,2018_HS2108000002,2018_HH12210021,3,1,3,8,4,1,4,112.2,3,1,2,8,1,3,4,4,2,1,4,12437.507078
5408,2018_HS2109000002,2018_HH15210012,3,1,3,15,4,2,5,171.6,4,1,2,15,1,3,4,5,2,1,4,16908.809418
5409,2018_HS2109000003,2018_HH11210048,3,1,1,2,5,4,3,82.5,2,1,1,8,1,3,4,3,3,3,3,10378.980506
5410,2018_HS2109000004,2018_HH11210049,3,1,1,1,6,2,3,112.2,3,1,1,6,1,3,4,3,3,5,2,9420.706364200001
5411,2018_HS2109000005,2018_HH11210050,3,1,1,2,5,2,3,62.7,2,1,1,6,1,1,4,1,3,5,1,7111.6406109
5412,2018_HS2109000006,2018_HH11210051,3,1,1,1,5,1,3,82.5,2,1,1,8,1,1,4,2,3,5,3,7110.9394667
5413,2018_HS2109000012,2018_HH11210054,3,1,3,13,6,2,5,82.5,3,1,1,8,3,3,4,4,2,1,6,13885.819516
5414,2018_HS2109000015,2018_HH13210038,3,1,3,5,3,2,5,82.5,3,1,1,4,3,3,4,3,2,1,6,9919.590881799999
5415,2018_HS2109000017,2018_HH12210032,3,1,3,10,6,1,4,105.6,3,1,2,7,1,3,4,3,2,1,3,4070.1743634000004
5416,2018_HS2109000021,2018_HH15210013,3,1,3,2,4,2,2,62.7,2,1,1,8,1,3,4,2,2,1,2,8347.3803899
5417,2018_HS2109000022,2018_HH17210032,3,1,3,1,4,2,2,62.7,2,1,1,8,1,3,4,3,2,1,4,8871.9959172
5418,2018_HS2109000023,2018_HH18210011,3,1,3,4,4,1,4,158.4,5,1,2,12,3,3,4,2,3,5,3,15547.571528
5419,2018_HS2109000024,2018_HH18210013,3,1,3,20,4,1,4,125.4,4,1,2,12,3,3,4,3,2,3,6,14092.495055000001
5420,2018_HS2109000025,2018_HH18210007,3,1,3,5,6,1,4,158.4,5,1,2,12,3,3,4,3,2,1,6,14278.000850999999
5421,2018_HS2109000026,2018_HH18210008,3,1,3,11,6,2,6,108.9,3,1,2,12,3,3,4,2,2,1,7,11164.31539
5422,2018_HS2110000001,2018_HH15210010,3,1,3,11,4,3,5,82.5,3,1,1,14,1,3,4,1,2,2,4,12315.027742
5423,2018_HS2110000007,2018_HH11210026,3,1,3,2,4,1,5,135.3,4,1,2,7,1,3,4,3,2,1,6,8399.2078923
5424,2018_HS2110000016,2018_HH11210034,3,1,3,5,3,3,3,56.1,2,1,1,20,1,3,4,2,2,1,4,8697.7567269
5425,2018_HS2111000004,2018_HH11210004,3,1,3,3,4,2,5,99.0,3,1,2,7,1,2,4,2,3,3,3,9049.7244313
5426,2018_HS2111000005,2018_HH12210001,3,1,3,1,5,4,4,112.2,3,1,2,7,1,3,4,4,2,3,3,9554.951995899999
5427,2018_HS2111000006,2018_HH15210001,3,1,3,14,4,2,4,85.8,3,1,1,7,1,3,4,5,2,3,3,12425.727921
5428,2018_HS2111000007,2018_HH13210001,3,1,2,2,4,3,4,69.3,3,1,1,6,1,3,4,4,2,1,4,12063.95
5429,2018_HS2111000011,2018_HH11210008,3,1,3,2,4,2,5,82.5,3,1,2,10,1,1,4,6,2,3,6,10025.121519
5430,2018_HS2111000013,2018_HH13210003,3,1,2,2,4,2,5,75.9,3,1,1,8,1,2,4,4,2,2,6,11202.164963
