,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_hus_age,num_tot_energy_heat
1929,HH11360037,HS3601000024,3,2,3,10,4,1,1993,85.8,3,2,4,1,3,4,4,2,3,3,26,11391.28928
1930,HH17360002,HS3601000031,3,2,3,4,2,1,2010,102.3,3,2,10,1,3,4,5,2,1,5,9,15603.86983
1931,HH18360048,HS3601000032,3,2,3,3,2,1,1988,82.5,3,1,10,1,3,4,2,3,5,3,31,13439.76848
1932,HH18360052,HS3601000033,3,2,2,1,4,5,2002,102.3,3,2,3,1,3,4,5,2,3,5,17,16924.31
1933,HH18360055,HS3601000034,3,2,3,10,2,2,2007,112.2,3,2,6,1,3,4,4,2,1,2,12,10690.29092
1934,HH18360057,HS3601000035,3,2,3,9,5,2,1995,52.8,1,1,4,1,3,4,2,2,1,3,24,10188.28752
1935,HH18360058,HS3601000036,3,2,3,14,2,2,1995,52.8,1,1,4,1,1,4,3,2,2,3,24,9194.987518
1936,HH18360059,HS3601000037,3,2,2,1,3,5,2001,102.3,3,2,3,1,3,4,2,3,5,1,18,13552.76983
1937,HH18360001,HS3601000038,3,2,3,10,4,1,1993,85.8,3,1,20,1,1,5,1,3,5,2,26,12082.72928
1938,HH17360003,HS3602000011,3,2,1,1,6,1,1970,66,2,1,8,2,3,3,2,2,3,4,49,13020.76
1939,HH18360041,HS3602000015,3,2,1,1,6,1,1970,72.6,2,1,5,2,1,3,1,3,5,1,49,8533.941403
1940,HH18360074,HS3602000016,3,2,1,1,6,2,2015,82.5,2,1,7,2,1,3,4,2,3,2,4,11264.93628
1941,HH18360045,HS3602000017,3,2,1,1,5,1,2003,82.5,3,1,14,2,3,3,3,2,3,2,16,10613.90407
1942,HH18360006,HS3602000018,3,2,1,1,6,1,1990,82.5,3,1,20,2,3,3,2,3,1,3,29,12432.11425
1943,HH18360009,HS3602000019,3,2,2,2,5,3,1985,66,2,1,12,2,1,3,1,3,5,1,34,8734.308748
1944,HH18360013,HS3602000020,3,2,1,1,6,1,1970,66,2,1,16,2,3,3,1,3,5,1,49,8410.763035
1945,HH13360012,HS3603000011,3,2,1,1,6,5,1985,82.5,3,2,8,2,1,3,2,3,5,1,34,5476.94
1946,HH18360062,HS3603000038,3,2,3,11,2,1,1999,108.9,3,2,18,1,3,4,4,2,1,7,20,13524.66
1947,HH18360024,HS3603000039,3,2,3,2,2,1,1993,99,3,2,9,1,1,4,1,2,1,6,26,12610.41
1948,HH18360063,HS3603000040,3,2,3,3,2,1,2003,112.2,3,2,10,1,3,5,4,2,5,7,16,11342.38
1949,HH18360077,HS3603000041,3,2,3,2,3,2,2013,112.2,3,2,10,1,3,4,2,2,1,6,6,13424.2
1950,HH18360065,HS3603000042,3,2,3,10,2,1,2001,69.3,2,1,9,1,1,5,3,2,4,2,18,16777.28631
1951,HH18360032,HS3603000043,3,2,1,1,6,1,1987,82.5,3,2,4,4,3,3,1,3,5,1,32,4729.14
1952,HH18360038,HS3603000044,3,2,1,1,6,2,2008,66,2,1,20,2,3,3,3,2,3,4,11,10510.01717
1953,HH18360016,HS3603000045,3,2,3,5,2,1,1997,75.9,3,1,12,1,3,5,4,2,4,5,22,15259.26
1954,HH18360018,HS3603000046,3,2,3,4,4,1,2007,122.1,3,2,8,1,3,4,2,2,4,4,12,9828.569674
1955,HH18360021,HS3603000047,3,2,3,4,3,1,2007,122.1,3,2,8,1,1,4,4,2,1,2,12,9690.97
1956,HH18360070,HS3603000048,3,2,3,6,3,3,2007,122.1,3,2,6,1,3,4,5,2,1,6,12,12701.49964
1957,HH18360025,HS3603000049,3,2,3,6,6,1,1991,72.6,2,1,13,1,1,4,1,2,1,6,28,9252.989641
1958,HH18360028,HS3603000050,3,2,3,3,3,2,1991,102.3,3,2,15,1,2,4,2,2,1,6,28,11454.48
1959,HH18360030,HS3603000051,3,2,3,6,3,4,2013,125.4,3,2,19,1,1,4,3,2,1,7,6,15243.92
1960,HH18360034,HS3603000052,3,2,3,15,4,2,2001,112.2,3,2,12,1,3,4,3,2,3,4,18,8469.24
1961,HH18360036,HS3603000053,3,2,3,2,2,2,1991,141.9,4,2,15,1,1,5,5,3,3,7,28,20149.65115
1962,HH11360009,HS3604000002,3,2,1,1,6,3,1970,42.9,2,1,7,2,1,3,1,3,4,1,49,10924.42788
1963,HH13360005,HS3604000005,3,2,1,1,6,1,1970,79.2,3,2,16,2,1,5,1,3,4,3,49,12287
1964,HH11360012,HS3604000006,3,2,1,1,6,1,1970,59.4,2,1,7,2,1,3,2,3,4,2,49,7491.46
1965,HH11360014,HS3604000008,3,2,1,1,6,1,1970,181.5,4,1,8,2,1,3,2,3,3,3,49,11174.92
1966,HH17360015,HS3604000010,3,2,1,1,6,1,1999,82.5,3,1,7,2,1,5,3,3,3,5,20,5215.34
1967,HH18360037,HS3604000014,3,2,1,1,6,3,1970,82.5,3,1,21,2,3,3,1,3,5,1,49,16993.58832
1968,HH18360046,HS3604000015,3,2,1,1,6,3,1998,99,4,1,6,2,1,3,1,3,4,1,21,7869.066534
1969,HH18360031,HS3604000017,3,2,1,1,6,1,1970,521.4,4,1,18,2,3,3,1,3,4,1,49,11083.66355
1970,HH18360002,HS3606000011,3,2,1,1,6,2,1960,99,3,0,2,2,3,3,2,3,5,1,59,13262.94
1971,HH18360004,HS3606000012,3,2,1,1,6,1,1988,82.5,3,1,12,2,3,3,1,3,5,1,31,12331.06908
1972,HH18360007,HS3606000013,3,2,1,1,6,1,1970,99,3,1,16,2,3,3,2,3,5,1,49,13096.0429
1973,HH18360012,HS3606000014,3,2,1,1,6,1,1990,79.2,3,1,19,2,1,3,1,3,5,1,29,7843.72702
1974,HH18360010,HS3606000015,3,2,1,1,6,2,2017,66,1,1,7,2,3,3,2,2,4,2,2,7470.454824
1975,HH18360014,HS3606000016,3,2,1,1,6,1,1990,132,3,1,17,4,3,3,5,3,1,6,29,34157.45758
1976,HH17360019,HS3631000001,3,2,3,7,4,1,1992,105.6,3,2,8,1,1,4,2,2,1,6,27,9500.241217
1977,HH17360020,HS3631000002,3,2,1,1,6,1,1938,165,5,1,12,1,3,4,1,3,5,1,81,13105.24721
1978,HH17360021,HS3631000003,3,2,2,2,4,1,1988,99,3,1,5,1,3,5,3,2,1,2,31,11701.25306
1979,HH17360022,HS3631000004,3,2,1,1,6,5,1971,66,3,1,14,2,1,3,1,3,5,2,48,7799.86
1980,HH17360023,HS3631000005,3,2,1,1,6,2,1998,72.6,2,1,14,2,3,3,3,2,1,7,21,19221.24
1981,HH17360024,HS3631000006,3,2,1,1,6,1,2016,122.1,3,1,12,4,3,3,2,3,5,3,3,6280.58
1982,HH18360039,HS3631000017,3,2,1,1,6,1,1960,52.8,2,1,12,2,3,3,1,3,5,1,59,9597.72
1983,HH18360033,HS3631000018,3,2,1,1,6,1,2011,82.5,3,1,16,2,2,3,1,2,1,2,8,10331.34
1984,HH12360001,HS3632000001,3,2,1,1,6,2,1970,122.1,3,1,12,4,3,5,2,2,2,5,49,5031.86
1985,HH12360002,HS3632000002,3,2,1,1,6,1,1970,89.1,3,1,5,2,3,3,1,3,2,4,49,9351.04
1986,HH12360003,HS3632000003,3,2,1,1,6,1,2000,99,3,2,16,4,3,3,2,2,5,2,19,14340.5
1987,HH12360004,HS3632000005,3,2,1,1,6,4,1970,105.6,3,1,4,4,3,5,1,3,2,1,49,5945.18
1988,HH17360025,HS3632000007,3,2,1,1,6,2,1970,198,3,1,3,2,3,3,2,3,3,5,49,10408.1
1989,HH14360005,HS3635000006,3,2,3,8,4,1,1994,122.1,3,1,8,1,3,5,2,3,2,4,25,10208.46104
1990,HH17360028,HS3635000007,3,2,3,11,4,2,1996,125.4,3,2,18,1,3,5,4,2,1,7,23,4235.819527
1991,HH17360029,HS3635000008,3,2,3,9,4,2,1996,125.4,3,2,18,1,3,4,3,2,1,5,23,3916.479739
1992,HH18360008,HS3635000009,3,2,1,1,6,1,1999,72.6,2,1,16,2,3,3,2,3,3,4,20,10924.14216
1993,HH18360053,HS3635000010,3,2,3,6,4,1,1994,122.1,3,1,16,1,3,5,3,2,3,5,25,9056.861481
1994,HH18360020,HS3635000011,3,2,1,1,6,5,1989,66,2,1,16,2,3,3,4,2,3,4,30,11721.19125
1995,HH18360011,HS3635000012,3,2,1,1,6,1,1950,72.6,3,1,16,2,1,3,2,3,3,2,69,9913.592373
1996,HH18360054,HS3635000013,3,2,3,5,4,1,1994,122.1,3,1,12,1,3,5,2,3,3,6,25,10885.03964
1997,HH18360003,HS3635000014,3,2,3,6,4,1,1994,112.2,3,1,16,1,3,5,2,2,3,6,25,11805.84667
1998,HH18360005,HS3635000015,3,2,3,7,4,1,1994,122.1,3,1,12,1,3,5,2,2,3,5,25,7691.185461
1999,HH17360030,HS3636000012,3,2,3,9,3,1,2004,69.3,2,1,5,4,3,3,4,2,1,3,15,5094.64
2000,HH17360031,HS3636000013,3,2,3,11,4,1,2014,79.2,2,1,5,1,3,4,4,2,3,7,5,11719.93551
2001,HH18360023,HS3636000014,3,2,1,1,6,1,1970,99,2,1,8,2,1,3,2,3,5,2,49,18030.48756
2002,HH18360015,HS3636000015,3,2,1,1,6,1,1970,82.5,2,1,7,2,1,3,1,3,5,1,49,8364.872569
2003,HH18360017,HS3636000016,3,2,1,1,6,1,1970,79.2,3,1,5,2,1,3,1,3,5,1,49,5951.003715
2004,HH18360019,HS3636000017,3,2,1,1,6,1,1970,66,3,1,8,2,1,3,1,3,5,1,49,9558.452288
2005,HH18360022,HS3636000018,3,2,1,1,6,1,1957,99,2,1,7,2,3,3,1,3,5,1,62,6877.343004
2006,HH18360027,HS3636000019,3,2,1,2,5,2,2008,115.5,3,1,18,2,3,3,2,2,1,2,11,10057.39504
2007,HH18360026,HS3636000020,3,2,1,1,6,1,1970,99,2,1,7,2,1,3,1,3,5,1,49,9158.776902
2008,HH18360029,HS3636000021,3,2,1,1,6,1,1976,59.4,2,1,12,2,1,3,1,3,5,1,43,8930.999762
2009,HH11360080,HS3637000001,3,2,1,1,6,5,1990,132,4,2,16,2,3,3,2,3,3,2,29,8750.12
2010,HH12360027,HS3637000002,3,2,1,1,6,5,1970,85.8,4,2,10,2,3,3,2,3,1,2,49,9370.669743
2011,HH13360019,HS3637000004,3,2,1,1,6,1,1990,75.9,3,1,6,2,1,3,1,3,4,2,29,6207.742105
2012,HH11360082,HS3637000005,3,2,2,1,6,1,1970,36.3,2,1,3,2,3,3,2,3,4,1,49,8787.32
2013,HH11360083,HS3637000006,3,2,1,1,6,1,1970,89.1,4,1,10,2,3,3,1,3,1,3,49,21570.86695
2014,HH12360028,HS3637000007,3,2,1,1,6,5,1993,39.6,1,1,4,2,3,3,2,3,4,2,26,8551.346033
2015,HH12360029,HS3637000009,3,2,1,1,6,3,1989,141.9,3,2,8,2,1,3,2,3,4,2,30,16865.97281
2016,HH11360084,HS3637000010,3,2,1,1,6,4,1971,42.9,2,1,3,2,3,3,1,3,4,1,48,5592.5
2017,HH13360021,HS3637000011,3,2,1,1,6,5,2006,99,2,1,12,2,3,3,2,3,2,3,13,12904.91
2018,HH11360085,HS3637000012,3,2,1,1,6,5,1970,75.9,2,1,10,2,3,3,2,3,3,3,49,11029.72
2019,HH11360086,HS3637000014,3,2,1,1,6,4,1970,82.5,3,1,8,2,3,3,1,3,2,2,49,9136.15
2020,HH17360032,HS3637000015,3,2,1,1,6,4,1990,75.9,3,2,8,2,3,3,1,3,4,2,29,8608.982007
2021,HH13360022,HS3637000016,3,2,1,1,6,2,1970,99,2,1,12,2,1,3,1,3,4,2,49,8878.54
2022,HH11360088,HS3637000017,3,2,1,1,6,4,2000,72.6,3,2,8,2,3,3,2,3,4,2,19,9136.351291
2023,HH18360056,HS3637000019,3,2,1,1,6,1,2015,115.5,3,2,20,2,1,3,1,3,5,1,4,17161.54
2024,HH18360040,HS3637000020,3,2,3,14,6,2,1998,66,2,1,10,1,3,4,1,3,1,1,21,3768.83
2025,HH18360050,HS3637000021,3,2,1,1,6,3,1970,36.3,1,0,10,2,3,3,1,3,4,1,49,13927.20572
2026,HH18360043,HS3637000022,3,2,1,1,6,5,1970,99,2,1,7,2,3,3,2,3,4,2,49,16420.0824
2027,HH18360042,HS3637000023,3,2,1,1,6,3,1969,89.1,4,1,10,2,3,3,1,2,4,1,50,11268.20831
2028,HH18360047,HS3637000024,3,2,1,1,6,1,1948,66,3,1,2,2,3,3,4,2,3,3,71,12668.53005
2029,HH18360079,HS3637000025,3,2,1,1,6,1,1985,59.4,2,1,10,2,1,3,1,3,5,1,34,8890.894057
2030,HH11360078,HS3640000003,3,2,1,1,6,2,1970,39.6,2,1,3,2,3,3,1,3,4,1,49,10241.00936
2031,HH11360079,HS3640000004,3,2,1,1,5,5,1996,99,3,1,4,4,1,3,2,3,4,6,23,11563.64
2032,HH17360035,HS3640000005,3,2,3,4,4,1,2000,79.2,3,1,9,1,1,4,2,2,1,6,19,4870.371187
2033,HH11360041,HS3642000002,3,2,1,1,6,5,1985,95.7,3,2,10,2,3,3,2,3,3,1,34,11529.74
2034,HH11360042,HS3642000003,3,2,1,1,6,3,1995,69.3,3,2,10,2,3,3,2,3,3,2,24,9866.9
2035,HH11360043,HS3642000004,3,2,1,1,6,1,1991,75.9,3,1,8,2,1,3,2,3,5,1,28,10127.48
2036,HH13360008,HS3642000005,3,2,1,1,6,1,1980,99,3,1,12,2,3,3,1,3,3,3,39,14340.28
2037,HH11360044,HS3642000006,3,2,1,1,6,3,1995,79.2,3,2,8,2,1,3,1,3,5,1,24,10301.2
2038,HH11360045,HS3642000007,3,2,1,1,6,5,2005,39.6,2,1,11,4,1,3,2,3,5,1,14,5367.926033
2039,HH11360046,HS3642000008,3,2,1,1,6,1,1995,92.4,3,1,10,2,3,3,2,3,3,1,24,10856.36
2040,HH11360047,HS3642000009,3,2,1,1,6,1,1960,59.4,2,1,4,2,3,3,2,3,3,4,59,6922.66
2041,HH11360048,HS3642000010,3,2,1,1,6,5,1995,89.1,3,2,8,2,3,3,2,2,3,5,24,13199.2
2042,HH11360049,HS3642000011,3,2,1,1,6,1,1995,105.6,4,2,5,2,1,3,2,3,3,1,24,9291.56
2043,HH11360050,HS3642000012,3,2,1,1,6,1,1998,99,4,1,5,2,3,3,2,3,5,5,21,16885.02
2044,HH18360044,HS3642000013,3,2,3,13,2,2,2009,82.5,3,2,8,1,3,4,6,2,1,5,10,10938.46
2045,HH18360078,HS3642000015,3,2,1,1,6,1,1996,92.4,3,1,8,2,3,3,2,2,3,3,23,11414.04
2046,HH17360036,HS3643000001,3,2,2,2,3,3,2006,115.5,3,2,3,1,3,4,2,2,1,3,13,14423.17729
2047,HH17360037,HS3643000002,3,2,3,13,3,5,1990,79.2,3,1,5,1,1,4,3,2,1,4,29,10450.55787
2048,HH17360038,HS3643000003,3,2,1,1,3,1,1978,66,2,1,8,2,3,5,4,3,5,3,41,16024
2049,HH17360039,HS3644000002,3,2,3,1,4,1,1996,105.6,3,2,4,1,3,4,2,3,5,1,23,6392.71
2050,HH17360040,HS3644000010,3,2,1,1,6,1,1992,99,3,1,4,2,3,3,2,2,1,3,27,8738
2051,HH17360042,HS3644000012,3,2,3,1,5,1,1992,79.2,3,1,2,1,1,4,2,2,1,4,27,11095.25
2052,HH11360075,HS3644000013,3,2,3,7,4,3,2000,99,3,1,20,1,1,4,2,2,3,6,19,7057.225361
2053,HH17360043,HS3644000014,3,2,3,12,3,1,1990,79.2,3,2,4,1,3,4,1,3,5,1,29,4642.93
2054,HH17360044,HS3644000015,3,2,3,6,4,1,2016,105.6,3,2,4,1,3,4,4,2,2,6,3,9764.49
2055,HH17360045,HS3644000016,3,2,3,10,4,1,1991,89.1,3,2,4,1,3,4,2,2,1,4,28,11546.27
2056,HH17360046,HS3644000017,3,2,3,2,6,1,1992,102.3,3,1,4,1,1,4,1,2,2,6,27,5444.48
2057,HH17360063,HS3644000021,3,2,3,10,4,1,2000,79.2,3,1,4,1,1,4,2,2,4,1,19,5720.100112
2058,HH18360035,HS3644000022,3,2,1,1,6,1,1995,66,1,1,8,2,3,3,1,2,2,1,24,9008.92
2059,HH18360075,HS3644000023,3,2,3,3,6,1,1991,89.1,3,2,4,1,3,4,2,2,2,1,28,10705.7
2060,HH18360076,HS3644000024,3,2,1,1,6,1,1980,99,3,1,6,4,3,3,3,2,3,5,39,4566.6
2061,HH18360060,HS3644000025,3,2,1,2,4,1,1999,105.6,3,1,9,4,3,3,2,2,2,5,20,8688.58
2062,HH17360048,HS3645000001,3,2,2,1,6,4,1995,85.8,3,1,4,4,3,3,2,2,3,5,24,5387.9
2063,HH17360049,HS3645000002,3,2,2,3,3,1,2000,79.2,3,1,15,1,3,4,3,2,1,3,19,10682.75787
2064,HH17360050,HS3645000003,3,2,2,2,4,4,1989,66,3,1,12,1,1,4,2,2,4,1,30,8994.421592
2065,HH17360052,HS3645000005,3,2,3,7,6,1,2013,115.5,3,2,7,1,3,5,2,3,2,1,6,14423.17729
2066,HH17360053,HS3645000006,3,2,3,10,6,1,1996,82.5,3,1,10,1,3,4,3,2,3,6,23,10396.7619
2067,HH17360054,HS3645000007,3,2,3,10,3,3,2001,89.1,3,1,10,1,3,4,4,2,1,6,18,15188.57
2068,HH18360061,HS3645000011,3,2,2,3,4,1,2012,82.5,3,2,7,1,3,4,4,2,1,2,7,10726.1419
2069,HH18360064,HS3645000012,3,2,3,15,2,4,2013,115.5,3,1,6,1,3,4,6,2,1,7,6,20809.88
2070,HH18360073,HS3645000013,3,2,3,5,2,1,2015,66,2,1,4,1,3,4,2,2,4,3,4,9089.881592
2071,HH12360022,HS3646000005,3,2,1,1,6,5,1970,79.2,2,1,7,2,3,3,2,3,4,5,49,9761.804933
2072,HH18360049,HS3646000016,3,2,1,1,5,1,2000,66,3,1,4,2,3,3,5,2,1,3,19,13630.05246
2073,HH18360051,HS3646000017,3,2,1,1,6,1,1970,79.2,3,1,6,2,3,3,2,3,5,2,49,12983.4671
2074,HH18360066,HS3646000018,3,2,2,1,6,3,1987,66,2,1,6,2,3,3,2,3,3,3,32,10678.98063
2075,HH18360067,HS3646000019,3,2,1,1,6,1,1982,82.5,3,1,5,2,3,3,4,2,1,3,37,12375.51004
2076,HH18360068,HS3646000020,3,2,2,2,5,1,1990,82.5,2,1,4,2,3,3,7,2,3,3,29,14058.37418
2077,HH18360071,HS3646000022,3,2,1,1,6,1,1970,66,3,1,6,2,3,3,2,2,4,2,49,8560.255028
2078,HH18360072,HS3646000024,3,2,1,1,6,1,1970,56.1,2,1,14,2,3,3,3,3,4,1,49,9611.175028
2079,HH18360080,HS3646000025,3,2,1,1,6,1,1970,66,2,1,12,2,1,3,1,3,5,1,49,8863.247868
2080,HH12370036,HS3701100001,2,2,1,1,6,5,1970,85.8,3,1,8,2,3,3,3,2,1,6,49,9791.781834
2081,HH13370024,HS3701100002,2,2,2,3,4,1,1980,69.3,3,1,13,1,3,4,3,2,3,3,39,7629.730691
2082,HH16370004,HS3701100003,2,2,2,1,5,1,1979,99,3,1,8,1,3,4,4,2,1,4,40,10138.49
2083,HH14370024,HS3701100004,2,2,1,1,5,1,1980,59.4,2,1,12,1,3,4,2,3,2,4,39,5477.847142
2084,HH11370079,HS3701100007,2,2,2,2,4,2,1990,62.7,2,1,8,1,3,4,2,3,2,3,29,7840.39498
2085,HH17370001,HS3701100008,2,2,1,1,4,2,1995,82.5,4,2,10,1,1,4,2,3,1,3,24,8431.63
2086,HH16370005,HS3701100009,2,2,2,1,5,1,1997,49.5,2,1,6,1,1,4,1,3,5,1,22,5515.35
2087,HH12370037,HS3701100013,2,2,1,1,6,4,1980,82.5,3,2,8,1,3,4,1,3,5,1,39,3127.014796
2088,HH11370084,HS3701100014,2,2,2,1,5,1,1992,49.5,2,1,3,1,3,4,2,3,3,3,27,11146.38057
2089,HH12370038,HS3701100015,2,2,2,3,3,5,1995,36.3,1,1,4,1,3,4,2,2,3,3,24,7998.368999
2090,HH14370025,HS3701100016,2,2,2,2,3,4,1980,59.4,2,1,10,1,3,4,2,2,1,3,39,5891.475775
2091,HH11370085,HS3701100017,2,2,2,2,4,1,1980,46.2,2,1,3,1,3,4,2,3,5,1,39,6413.177176
2092,HH13370025,HS3701100018,2,2,2,3,5,5,1995,66,3,1,12,1,3,4,3,2,1,4,24,9977.3321
2093,HH11370087,HS3701100020,2,2,2,2,3,1,1995,72.6,3,2,10,1,3,4,2,3,5,1,24,6048.182939
2094,HH17370003,HS3701100022,2,2,2,1,4,2,2002,75.9,2,1,8,1,3,5,1,2,3,4,17,7774.12
2095,HH11370077,HS3701100025,2,2,3,4,5,1,2005,85.8,2,2,8,1,3,4,2,2,1,3,14,4926.650671
2096,HH18370029,HS3701100026,2,2,2,4,5,1,1990,62.7,2,1,8,1,3,4,1,3,5,1,29,7522.844692
2097,HH18370025,HS3701100027,2,2,1,1,6,1,1993,82.5,3,2,8,1,3,4,4,2,3,6,26,12690.4
2098,HH18370002,HS3701100028,2,2,1,1,6,2,2007,66,2,1,8,1,3,4,2,2,1,2,12,9359.76
2099,HH18370005,HS3701100029,2,2,2,2,5,5,1994,82.5,2,1,4,1,3,4,2,2,3,3,25,10740.04
2100,HH13370026,HS3701200002,2,2,1,1,6,4,1970,19.8,1,1,2,2,1,3,2,2,1,1,49,4763.56
2101,HH12370039,HS3701200003,2,2,1,1,6,5,1972,69.3,3,1,8,2,1,3,1,3,5,1,47,8116.76
2102,HH12370040,HS3701200004,2,2,1,1,6,1,1970,82.5,2,1,8,2,1,3,2,2,1,3,49,7045.18
2103,HH12370041,HS3701200005,2,2,1,1,6,1,1997,85.8,3,1,8,1,3,4,1,3,3,4,22,9491.35
2104,HH12370043,HS3701200008,2,2,1,1,6,5,1990,72.6,2,1,6,1,3,4,2,3,3,3,29,8922.54
2105,HH12370044,HS3701200009,2,2,1,1,6,5,2000,85.8,3,1,8,2,3,3,2,2,1,5,19,8794.94
2106,HH12370046,HS3701200011,2,2,1,1,6,5,1988,75.9,3,1,6,4,3,3,2,2,1,2,31,15940.96
2107,HH18370026,HS3701200024,2,2,3,3,2,4,2015,89.1,3,2,8,1,3,4,4,2,4,5,4,10662.63
2108,HH18370006,HS3701200025,2,2,3,2,2,4,2015,89.1,3,2,12,1,3,4,3,2,5,4,4,11166.02
2109,HH18370008,HS3701200026,2,2,3,18,2,1,2014,108.9,3,2,16,1,3,4,3,2,1,4,5,11959.18369
2110,HH18370024,HS3701200027,2,2,3,1,4,2,1998,105.6,3,2,9,1,3,5,3,2,5,5,21,7231.62
2111,HH18370004,HS3701200028,2,2,3,2,2,2,1999,105.6,3,2,16,1,3,5,2,2,1,6,20,11616.69
2112,HH14370002,HS3702000001,2,2,1,1,5,1,2010,92.4,2,2,4,2,3,3,1,3,3,3,9,8857.68
2113,HH12370006,HS3702000002,2,2,3,11,2,2,1996,75.9,3,1,4,1,3,4,2,2,1,5,23,9968.23
2114,HH12370008,HS3702000004,2,2,3,2,3,3,1996,75.9,3,2,14,1,3,4,4,2,3,7,23,10764.91
2115,HH13370003,HS3702000005,2,2,3,12,2,2,1996,75.9,3,1,4,1,3,4,3,2,3,5,23,7371.96
2116,HH13370004,HS3702000006,2,2,3,14,2,2,1996,75.9,3,1,8,1,3,4,5,2,1,6,23,12939.99
2117,HH11370003,HS3702000007,2,2,3,2,2,2,1996,75.9,3,1,8,1,3,4,2,3,2,2,23,8977.16
2118,HH13370005,HS3702000008,2,2,3,2,2,2,1996,75.9,3,1,4,1,3,4,3,2,2,3,23,11211.27
2119,HH14370003,HS3702000009,2,2,3,4,2,2,1996,75.9,3,1,14,1,3,4,3,2,1,5,23,12882.14
2120,HH13370006,HS3702000010,2,2,3,5,2,2,1996,75.9,3,1,14,1,3,4,4,2,1,5,23,11500.24
2121,HH12370009,HS3702000011,2,2,3,6,3,1,1996,99,3,2,14,1,3,4,3,2,3,7,23,13723.65
2122,HH12370010,HS3702000012,2,2,3,8,3,2,1996,75.9,3,1,4,1,3,4,4,2,1,7,23,13982.4
2123,HH14370004,HS3702000014,2,2,3,8,2,1,1996,99,3,2,8,1,3,4,4,2,3,7,23,7394.99
2124,HH16370001,HS3702000015,2,2,3,8,2,2,1996,75.9,3,1,4,1,3,4,2,3,3,5,23,13850.96
2125,HH12370011,HS3702000017,2,2,2,2,4,1,2003,82.5,3,1,6,4,3,5,4,2,1,7,16,9349.92
2126,HH17370009,HS3702000020,2,2,3,6,2,2,1996,75.9,3,1,14,1,3,4,2,2,2,3,23,7969.95
2127,HH17370011,HS3702000022,2,2,3,9,2,2,1996,75.9,3,1,4,1,1,4,2,2,1,4,23,10092.0304
2128,HH18370019,HS3702000023,2,2,2,2,2,2,2015,105.6,3,2,16,1,3,5,4,2,4,6,4,11827.64
2129,HH18370020,HS3702000024,2,2,1,1,6,1,1975,92.4,4,1,16,4,3,3,2,2,4,3,44,26013.22626
2130,HH18370007,HS3702000025,2,2,3,2,2,3,2009,108.9,3,2,8,1,3,4,3,2,1,7,10,12134.31934
2131,HH18370010,HS3702000026,2,2,1,1,6,1,1986,99,2,1,2,1,3,4,3,3,5,3,33,10637.15
2132,HH11370028,HS3703000001,2,2,1,1,6,5,2010,75.9,3,1,8,2,1,3,1,3,5,1,9,6541.4
2133,HH16370002,HS3703000005,2,2,1,1,6,1,1991,49.5,2,1,4,2,1,3,2,2,5,2,28,8420.94
2134,HH11370031,HS3703000006,2,2,1,1,6,1,1995,82.5,3,1,8,2,3,3,4,2,1,3,24,7193.92
2135,HH11370032,HS3703000007,2,2,1,1,6,1,1985,79.2,3,1,10,4,3,3,1,3,5,1,34,4430.72
2136,HH17370012,HS3703000008,2,2,1,1,6,1,1960,72.6,4,2,8,2,1,3,1,3,5,3,59,6772.48
2137,HH18370021,HS3703000009,2,2,1,1,6,5,1960,72.6,3,1,8,4,1,3,1,3,3,3,59,10634.76
2138,HH18370014,HS3703000010,2,2,1,1,6,4,1984,66,2,1,6,4,1,3,2,2,1,2,35,9755.84
2139,HH15370005,HS3704000003,2,2,1,1,6,1,1993,69.3,3,1,5,4,3,3,3,2,1,2,26,14866.82
2140,HH14370014,HS3704000004,2,2,2,1,3,5,1994,72.6,2,1,16,1,1,4,2,2,1,1,25,15125.62629
2141,HH11370057,HS3704000005,2,2,1,1,6,3,1992,132,4,1,8,4,3,3,1,3,5,1,27,29582.78553
2142,HH11370059,HS3704000007,2,2,1,1,6,1,1991,85.8,4,1,16,4,3,5,1,3,5,1,28,13997.36
2143,HH11370060,HS3704000008,2,2,1,1,6,1,1991,72.6,3,1,12,4,1,3,1,3,3,2,28,25713.14
2144,HH14370015,HS3704000009,2,2,3,2,2,5,2008,59.4,3,1,6,1,1,4,3,2,1,3,11,10538.5228
2145,HH14370016,HS3704000010,2,2,3,14,3,1,1993,42.9,2,1,4,1,1,4,2,2,1,2,26,7399.597305
2146,HH15370006,HS3704000011,2,2,1,1,6,1,1999,99,3,2,20,4,3,5,4,2,1,5,20,19914.16
2147,HH14370017,HS3704000012,2,2,1,3,5,4,2010,82.5,3,2,13,1,3,4,5,2,3,5,9,16432.8
2148,HH14370018,HS3704000013,2,2,3,11,2,1,1998,79.2,3,1,8,1,1,4,4,2,1,5,21,10409.6
2149,HH14370019,HS3704000014,2,2,3,15,2,2,1998,105.6,3,2,4,1,1,4,4,2,1,2,21,6112.57
2150,HH16370003,HS3704000015,2,2,1,1,6,1,1974,46.2,3,1,6,4,3,3,2,3,5,5,45,9190.82
